,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Nalcn,33.89227993759401,0.0648251149973363,0.32311181434936914,0.20062749834100232,0.8409898546641857,
Itgbl1,468.34760686794135,-0.463518297618821,0.1822935623050628,-2.5427025055505643,0.010999883965964062,0.40499692477380317
Selenop,2819.182689012742,0.4575839687117417,0.21336057608416106,2.1446509805599963,0.0319807629364007,0.6029530491927131
Ccdc152,8.494388396295665,-0.10330756866800914,0.6309370768088868,-0.16373672187805408,0.8699384077805262,
Ghr,172.77401309265215,-0.22579598830168904,0.21256645080982184,-1.0622371848495666,0.2881280227846875,0.9474502956129918
Fbxo4,69.03730230702821,0.322882472878471,0.28126660346825955,1.1479588009989523,0.2509855720108949,0.9474502956129918
AW549877,94.40922401981577,-0.31765482447016746,0.239565073985838,-1.3259646708307147,0.18485139988731736,0.924552075358594
Oxct1,238.27420616608626,0.09657484830086142,0.21665949270073542,0.44574482796494436,0.6557815792213135,0.9802796251612313
Plcxd3,193.57932500584815,0.8006080718686033,0.21967496515037654,3.644512115072166,0.0002678995166078446,0.058927629335602076
C7,949.6778523177057,-0.3841763964836558,0.5788393408517212,-0.6637012541655641,0.5068815365129382,0.9667239560234276
Card6,6.6970044159163065,-0.42685106394789774,0.6393227430026392,-0.6676613160094254,0.5043498083469622,
Rpl37,4467.169301949857,0.561512541239488,0.23266964736671558,2.4133467669484028,0.01580677287030453,0.46391196802761847
Prkaa1,37.00870143081212,-0.08398713023208108,0.33019177957520957,-0.25435863467022163,0.7992185049624283,0.9874973179372749
Ttc33,55.81425530938805,0.0007959361941851354,0.30577091411745605,0.0026030474366158705,0.9979230709847823,0.9992269774364174
Ptger4,86.91863934932633,-0.4425141907976746,0.3390509403676274,-1.3051554740354465,0.19183991232767728,0.9264677992445564
Dab2,147.07767336995545,0.0016904066881001266,0.21965538657354153,0.0076957215321199115,0.9938597632137067,0.9979110186176933
Rictor,73.39361453363884,-0.5029197335240017,0.284818311202073,-1.7657563216403946,0.07743673925346971,0.7950344529518749
Osmr,244.82168045684156,-0.01733038050816263,0.19589494493558185,-0.08846772699449472,0.929504933866167,0.9935055500003961
Lifr,159.33318500997865,-0.3358361036613688,0.3040958577947979,-1.1043757915571115,0.2694301576374759,0.9474502956129918
Egflam,162.0791742942552,0.3499912935967086,0.2487163660385125,1.4071904441644751,0.15937092443923095,0.8953840545257316
Wdr70,36.7803027049611,0.05397750869522363,0.3333784582948699,0.16191060745586947,0.8713762494983222,0.9923847412136606
Nup155,14.947083851766504,-0.23411547288521908,0.48637693504976076,-0.4813457547308796,0.6302707831570076,
Cplane1,80.60900557809725,-0.04992136947978492,0.2475056605602111,-0.2016978899262002,0.8401529122944361,0.9911175247666117
Nipbl,325.35134451864866,-0.07523400177128158,0.20218145539415405,-0.3721112879745197,0.7098099922735428,0.9832436537563053
Slc1a3,34.097575846286176,0.5190574889361728,0.3753345969003066,1.3829193823931998,0.16668958649406218,
Nadk2,31.17847400117682,0.10233590729412537,0.35397209298826965,0.28910727518148355,0.7724992864263817,
Lmbrd2,37.12560567286098,-0.29129508935328163,0.3041499490468976,-0.9577351246189627,0.33819634021806455,0.9476232049072979
Prlr,27.15632191679124,0.8974806578673021,0.40814781238103715,2.198910861806691,0.027884261131234288,
Dnajc21,102.94980193832636,-0.014297274839613745,0.2971559840725332,-0.04811370326004913,0.9616256252319058,0.9944852821739768
Brix1,63.14843130423425,0.34673447282832665,0.28828180671009707,1.2027622442959467,0.2290683391619568,0.9449068990430718
Rad1,18.8395806912059,0.050376090933764245,0.40866181514266453,0.12327085396069576,0.9018926199469967,
Rai14,24.607520098289932,-0.16332367350491264,0.384628125062748,-0.4246274852580479,0.6711082534210417,
C1qtnf3,46.35678159504203,-0.6659470650365502,0.28883234617194065,-2.305652652352568,0.021130048720498108,0.5149609400186411
Amacr,21.45985542367142,-0.15417005723367505,0.40563578259970723,-0.38007016108293973,0.7038933347297576,
Adamts12,170.5752276006579,-0.6588004202912361,0.2711093174467908,-2.4300176271903133,0.015098088519798197,0.45549334197745056
Tars,93.78984001243802,-0.42783073620779755,0.25180220589464647,-1.6990746156799001,0.08930512556104718,0.8289871480411068
Npr3,89.57328165308932,0.2370243090268927,0.25805402820608875,0.9185065262286812,0.35835374382589835,0.9492504925724602
Sub1,234.31560977097118,-0.05505033991608148,0.28137431881903274,-0.19564806108508917,0.844885639856253,0.9911175247666117
Zfr,186.90272150550206,-0.12451435979222325,0.22183099494387507,-0.5613028054250324,0.5745911294235606,0.9749756264217859
Mtmr12,24.485046795488564,-0.3131306370040743,0.3660342456554852,-0.8554681446358321,0.3922920324106397,
Golph3,200.19861384942095,-0.06410745816476379,0.2060462786412545,-0.31113135644823153,0.7557007643153177,0.9849759672058356
Pdzd2,40.654394463302175,-0.23914046273829542,0.36268887108036624,-0.6593542890520774,0.5096682881641733,0.9667239560234276
6030458C11Rik,19.365830929748633,-0.06889897929471414,0.39203858299808253,-0.17574540436253724,0.8604939628928594,
Drosha,57.22233251962268,0.23796921437574273,0.28183042877397074,0.8443701959755208,0.39846257152234377,0.9562269853130149
Basp1,212.64297174907105,-0.465784892721305,0.20131667090729038,-2.3136926049001008,0.020684589834058634,0.514580084677117
Myo10,36.585288186174274,-0.22484971107781804,0.36072105747275374,-0.6233340317117516,0.5330650385694808,0.9712867369800846
Zfp622,64.42546251834128,0.19350893571963243,0.2726126445546269,0.7098311086625203,0.47780887545155193,0.96040334646714
Fbxl7,75.55035463634518,-0.4224853349672384,0.26077238135605807,-1.6201306778357705,0.10520420869279383,0.8684490866395896
Ank,31.785384592992525,-0.1538161850635282,0.38035714198270526,-0.40439936072114613,0.6859190702215258,
Otulin,44.461584033295516,-0.20933756157322655,0.2850680844900668,-0.7343423307021271,0.4627401247978069,0.9589335095447377
Trio,146.43304239561414,-0.21942305700509868,0.2249243104682959,-0.9755417569059408,0.32929159922133533,0.9474502956129918
Dap,435.9108890961667,0.12050254749424714,0.23579385007430093,0.5110504258540909,0.6093157477237878,0.9775910871653066
March6,67.50352889372773,-0.03101205021556177,0.26544378550212,-0.11683095219915815,0.9069940153980744,0.9935055500003961
Cmbl,22.798218890152857,0.1254678611653381,0.41776328984119737,0.30033242320796466,0.7639236039477559,
Cct5,273.78034309718623,0.15675811374498344,0.20110062522767097,0.779500877073424,0.4356847211305528,0.9589335095447377
Atpsckmt,43.47762417274396,0.050863102139956484,0.31780766418244155,0.1600436612213287,0.8728466807898605,0.9925551416289999
Snhg18,547.1500300966476,0.11891722395020703,0.19371985533103162,0.6138618250927318,0.5393066383994713,0.9715489037165047
Sema5a,109.32180968083978,-0.07812283802411006,0.2467469725759972,-0.3166111308621973,0.7515386887849025,0.9849759672058356
Gm32618,8.006862314794441,-0.6966282326321923,0.5892714838798264,-1.182185548917992,0.2371320853626766,
Sdc2,538.478271500511,-0.3973355598756536,0.21120697236159197,-1.8812615674230893,0.059936346294275175,0.7364127994813543
Cpq,572.2376439962019,0.2154563047493451,0.1977268793235334,1.0896662380272624,0.27586019346881663,0.9474502956129918
Mtdh,583.6190357822499,-0.15180871881875305,0.23862041799242878,-0.6361933320541322,0.5246504186970775,0.9693864149432662
Laptm4b,83.16531253136911,0.42852418412745846,0.2972906757672632,1.4414316325983014,0.14946277902751667,0.8953840545257316
Matn2,851.4716824004516,-0.033702996637667175,0.23459145727634723,-0.14366676872621692,0.8857636136300183,0.9935055500003961
Rpl30,6518.278781602993,0.3334237605964733,0.2634704525547944,1.2655072223976638,0.20568956101135716,0.9309261509581593
Rida,26.436817396626477,0.30484331584570246,0.37192545409225325,0.8196355277423104,0.41242391390899724,
Pop1,6.541537279118647,0.12898359479002083,0.6780271570038442,0.19023367052138523,0.8491260275856167,
Nipal2,20.242487741840847,0.02628751780957677,0.41751572374143053,0.0629617432704325,0.9497969682975148,
Stk3,81.60904681725913,0.13369680563677877,0.2413411810378831,0.5539742743522603,0.5795964518487096,0.9749756264217859
Osr2,52.151418331377876,0.34899458144671225,0.35447041601913765,0.9845520688752492,0.3248441432815308,0.9474502956129918
Vps13b,53.517027238580376,-0.5153078711200327,0.2815190798296257,-1.8304545163755692,0.06718200211800504,0.7687452534062056
Cox6c,952.535825689864,0.16354785989809079,0.2227876821866111,0.7340974074190514,0.46288937353173576,0.9589335095447377
Polr2k,128.96935138692612,0.2142449988126013,0.24587075056030674,0.8713724520886094,0.38355082226504567,0.9534713840069736
Rnf19a,102.52826798449,-0.5777302348662016,0.2318905350237009,-2.49139204757604,0.012724362814517944,0.42384990388573557
Ankrd46,50.433074768911794,0.10262279600243202,0.2891590041740136,0.35490091790700196,0.7226638207932177,0.9836614114882223
Pabpc1,1360.5536037122004,0.07860386746295006,0.1870926500544664,0.42013338011977974,0.674388018867895,0.9802796251612313
Ywhaz,587.9707337834528,-0.18772142267602443,0.20737446913083335,-0.9052291897976614,0.36534398087593567,0.9492504925724602
Zfp706,194.88468928164133,0.190821622855543,0.21663151040659517,0.8808581101493054,0.3783946228370334,0.9526645485470263
Ncald,37.613196749445976,-0.7395354817377497,0.34220415468943755,-2.1610943981931032,0.030688048215512877,0.5963645958253619
Rrm2b,61.77589966180725,0.0768557583356757,0.2946200956549276,0.2608639378954403,0.7941974355633129,0.9866262364528611
Ubr5,216.28515530991783,-0.29858715879764547,0.23023592446451882,-1.2968747578906181,0.19467428296715428,0.9268942150902505
Klf10,91.42027447212058,-0.0921162562994437,0.3083013063086248,-0.29878646121346886,0.7651029817270759,0.9857543394076788
Azin1,259.5224089985548,-0.022037359268480675,0.2140580381823616,-0.1029503935269484,0.9180023418964318,0.9935055500003961
Gm49077,11.10960778426372,-0.2739022910789819,0.5067183056579045,-0.540541535643472,0.5888236245734185,
Atp6v1c1,61.98545887244383,-0.027865577296258316,0.27194478042724496,-0.10246777765868305,0.9183853878989775,0.9935055500003961
Cthrc1,12.533568627882218,0.601949747035596,0.5719556934409404,1.052441218679385,0.29259716597786645,
Slc25a32,33.36515219010353,0.08559390821542441,0.3277748469300833,0.26113629223563395,0.7939874052111812,
Dcaf13,47.48644838094987,-0.05799441340385056,0.29301971497393026,-0.1979198341961744,0.8431077856901528,0.9911175247666117
Lrp12,13.229750962075693,0.46973772520264856,0.49265888542605785,0.9534745827154082,0.3403496683704529,
Zfpm2,183.78370245042015,-0.25819473938776166,0.2058860819616075,-1.2540660200426197,0.20981800990205635,0.9358283282164324
Oxr1,132.44381155696638,-0.12577222303788366,0.2240156575440408,-0.5614438937740645,0.5744949683234634,0.9749756264217859
Angpt1,76.67985131763247,-0.08307060967726465,0.24743759080693906,-0.33572348246018824,0.7370793961449408,0.9849759672058356
Eif3e,462.7366527285516,0.14574406216544222,0.19529767734186973,0.746266233931274,0.45550660453104774,0.9589335095447377
Emc2,145.87756662839436,0.2540292517194918,0.2498478824035331,1.016735660417587,0.3092791966811024,0.9474502956129918
Nudcd1,23.272273004958247,-0.2341387429049834,0.38644806424041184,-0.6058737630506649,0.5445985831014137,
Eny2,264.9456265640655,0.12218308879056633,0.20723816611149132,0.5895781220377789,0.5554735228248129,0.9726193330447768
Ebag9,31.011926359484995,0.10636606456854912,0.34228890979778204,0.3107493743556817,0.7559911588363522,
Trps1,103.27699231124542,-0.29283196906710796,0.24606501000276548,-1.190059363026937,0.23402306076698975,0.9463925327937371
Eif3h,619.7614285510016,0.2487809196038223,0.22474548769283897,1.1069451144836007,0.2683176588987428,0.9474502956129918
Utp23,20.63868313401766,-0.16064257930343528,0.41299549338482416,-0.38896932745401774,0.697298836335629,
Rad21,125.9877286758878,-0.007259432737959803,0.2364450642684688,-0.030702407599074107,0.975506871082654,0.9944852821739768
Med30,77.19130467728077,0.2325040073632598,0.28300461066811616,0.8215555457360404,0.4113298986656888,0.9589335095447377
Ext1,227.0931432316068,-0.598562888404875,0.2054856048440789,-2.9129188337015655,0.003580676583887201,0.24494192148956903
Tnfrsf11b,85.112683041488,-0.8439305535439072,0.2844539777099159,-2.966843917382451,0.003008736554408172,0.22555713060601262
Ccn3,21.584042594641144,-0.39734157833289985,0.4180030284557329,-0.9505710516041844,0.3418221696611978,
Enpp2,217.39713076318893,-0.6257214458595635,0.25241441212530685,-2.4789450039363627,0.01317716220219316,0.43072458629633287
Taf2,33.59765028182416,-0.5130888610381691,0.32343976750063547,-1.5863505746465176,0.11265980564196199,
Gm9920,5.716654225020862,0.08736190980909941,0.7144159860143534,0.1222843714577017,0.9026738088744887,
Deptor,380.2770085210172,-0.06967441703996005,0.1911439231417605,-0.3645128544750362,0.7154750766271208,0.9832630931646704
Col14a1,1890.8043135727462,-0.4917707333291683,0.2179022686373787,-2.256840814023588,0.024018023419158062,0.5425255509148544
Mrpl13,141.7511999718709,-0.003817723339838303,0.22176732301605256,-0.01721499492313373,0.9862650997433474,0.997460738856892
Mtbp,9.575812285894742,-0.12551062595411297,0.537700794277,-0.23342094207406985,0.8154345528392323,
Has2,245.20564787814652,-0.18537707024192296,0.21429249006523846,-0.8650656408233784,0.3870027618982931,0.9534713840069736
Has2os,42.6489578291215,0.048604197341201735,0.31962380611624275,0.15206688741928395,0.8791341804454891,0.9935055500003961
Zhx2,47.40109377829169,0.29233890924223804,0.28970202726026295,1.0091020487737428,0.31292569553307725,0.9474502956129918
Derl1,253.80378407337645,0.45547140367805755,0.2150795204178132,2.117688391685361,0.034201466619044156,0.615490237028331
Tbc1d31,10.137812751329875,-0.5971920793723375,0.539758118347869,-1.1064068497946202,0.26855046204054367,
9130401M01Rik,52.48739615090017,-0.015059606849358871,0.27182380622216545,-0.05540208953240263,0.9558181311901276,0.9944443501225665
Zhx1,78.67108576600344,-0.30770948576787116,0.2758278883185566,-1.115585112309217,0.2645997676719384,0.9474502956129918
Atad2,46.29332472987617,-0.05207781291718364,0.2823658604879506,-0.18443381514744397,0.8536731441549844,0.9918052810871902
Wdyhv1,11.662805560092636,0.3161232893524696,0.5187041057710762,0.6094482111001196,0.5422273902379842,
Fbxo32,29.59247964516786,0.19532458038565065,0.34934476968116696,0.5591169450280181,0.5760819109308888,
Fam91a1,88.84464248927647,0.06887296588876761,0.263745430658349,0.26113425251330474,0.7939889781197824,0.9866262364528611
Gm20712,13.65636831117889,0.26674516862967407,0.46699159868275797,0.5711990737779469,0.5678647060049777,
Tmem65,204.3531275268144,-0.022916338609173078,0.20210329445134162,-0.11338923826741683,0.9097219713047351,0.9935055500003961
Rnf139,66.51530727918171,-0.21800553279757903,0.3001642816693332,-0.7262873903089447,0.46766260792934355,0.9595946031411595
Tatdn1,32.546620629559655,0.21543111741705834,0.3361911003081256,0.640799584580352,0.5216529028776369,
Ndufb9,543.74312057466,-0.10260072832933294,0.2320608060976609,-0.44212863884543374,0.6583961214863621,0.9802796251612313
Sqle,18.609738926850817,-1.4274815799570606,0.4277497430861232,-3.337188631974587,0.0008463048883873169,
Washc5,40.20454016393274,-0.008961229739070889,0.30479808285251503,-0.02940054496145577,0.976545138177392,0.9945705578868093
Nsmce2,87.48644791102569,0.2048260872182837,0.29919337338214574,0.6845943307596886,0.49359994549069963,0.9649844120115794
Trib1,537.8555632652761,-0.33574492858385807,0.2573000298951996,-1.3048771456443657,0.19193468456817064,0.9264677992445564
Myc,581.0388889561184,0.44042624709501194,0.20872800858592266,2.110048622984447,0.03485416795736775,0.619559784541148
Pvt1,11.261625017151307,0.21431305281277935,0.5024637476485991,0.4265244086080025,0.6697257659864303,
Asap1,224.07549301399382,-0.22652494185499625,0.23775378664585398,-0.9527711211279942,0.3407060493525278,0.9476232049072979
Adcy8,9.51165773335482,-0.30115115124153774,0.5635501714648004,-0.5343821481923687,0.5930771673931083,
Efr3a,188.13810018623252,0.013581837697998264,0.2088183771681485,0.06504139090718845,0.948141044826815,0.9939721250359359
Tmem71,6.914423705628898,-1.0719754590338062,0.7043219503135121,-1.5219963804289245,0.1280099876359612,
Phf20l1,147.6037613259742,-0.33743802394291184,0.23434341309437692,-1.4399296292873218,0.1498873093545499,0.8953840545257316
Ccn4,29.05290693790362,0.9044172542062691,0.4452426224216806,2.0312908258583406,0.04222550146840571,
Ndrg1,223.04455466940095,-0.1192051769620839,0.22539838128050035,-0.5288643879555517,0.596899527693461,0.9769214683003372
St3gal1,62.75195326387724,0.2946533864377582,0.27014199845283765,1.09073519898906,0.27538941754041457,0.9474502956129918
Khdrbs3,119.43785659638601,0.10391649979817481,0.22242602585345683,0.46719577621118474,0.6403598153050436,0.9802796251612313
Trappc9,48.70861753817694,0.08209848257992285,0.28621476955084413,0.2868422293816623,0.774233126599494,0.9866262364528611
Peg13,61.37149894195532,0.2713371994985887,0.2873064380935931,0.9444174008039379,0.3449563928710132,0.9476232049072979
Chrac1,112.87451891849511,-0.0007482647036276233,0.23606192138081958,-0.00316978146772138,0.9974708845410075,0.9991285957152375
Ago2,165.56576738624713,-0.16881338423505288,0.20584235394375186,-0.8201100551015974,0.41215337059184753,0.9589335095447377
Ptk2,78.48329012324287,-0.04119283226190083,0.24255712277250366,-0.16982734537355118,0.8651459208061258,0.9918052810871902
Gm49066,14.996871567779454,-0.21193023637994599,0.44686650173298303,-0.4742584990328522,0.635315582073779,
Slc45a4,47.00527220489821,-0.3379157206360703,0.31285249173307045,-1.0801119683086433,0.28009232292087927,0.9474502956129918
Ptp4a3,37.20498806835003,0.43064781164270316,0.36522563470817887,1.179128107989456,0.23834716764395802,0.9474502956129918
Arc,94.38203461731065,0.7098265330480569,0.2593655720343665,2.7367800879678947,0.00620437533988616,0.3056541194228203
Them6,13.242844108670342,-0.24540596156401512,0.49195905355457736,-0.49883412001643357,0.6178962484241781,
Lynx1,95.67272182513469,-0.0007429422452092583,0.2313868676861921,-0.0032108228640565714,0.9974381384111661,0.9991285957152375
Ly6e,663.0442289663027,0.2313377772230039,0.19333035108261218,1.196593167744007,0.23146516478299572,0.945165406338006
Ly6a,4033.382465796553,0.3015866042461821,0.24767577782034744,1.2176669309379906,0.2233505685454058,0.9449068990430718
Ly6c1,1088.067834969192,0.23076023684208063,0.2599853825653501,0.8875892735395482,0.37476172561788734,0.9526645485470263
Zfp41,8.12127097966918,0.15201420161462653,0.6030429599355471,0.25207856108771043,0.8009803407577368,
Zc3h3,13.940082931223234,-0.039931237904528294,0.482561000770136,-0.08274858067850621,0.9340514555034473,
Gsdmd,53.391222272692794,0.3688798359443687,0.29155943537123996,1.265196015607169,0.20580107041247975,0.9309261509581593
Naprt,36.43839137015532,0.39093399763677805,0.32256255725981275,1.2119633504824137,0.22552641009037067,0.9449068990430718
Eef1d,1066.5665272368167,0.42903348847504286,0.23989489705792252,1.7884227373600736,0.07370783065472941,0.7864523566414134
Pycrl,25.1438627203318,0.19551625548456059,0.3775985401580923,0.5177886953765822,0.6046057065087566,
Tsta3,32.30869653861955,0.20418458844902107,0.3336296381510367,0.6120097410428061,0.5405313127098473,
Zfp707,8.21606088870519,0.2132836152590159,0.6548531477586345,0.32569686194381386,0.7446537186965403,
Scrib,62.240244612754246,-0.15376195417506183,0.2711975764979107,-0.5669739241797627,0.5707318978248695,0.9749756264217859
Puf60,144.14355819790862,0.485595066650889,0.25169308979411387,1.9293142574875934,0.053691860820960155,0.7164211047902538
Nrbp2,42.09865989938133,0.5329761093642353,0.3274142053688477,1.6278344086012162,0.10356000239787044,0.8673495236119033
Plec,321.9414943821815,-0.4593011596528272,0.21254170567500888,-2.1609931010675654,0.030695872338408512,0.5963645958253619
Parp10,20.932674721582565,-0.4839758638826985,0.4076050726532089,-1.1873646731930296,0.23508380816232188,
Grina,361.38709885582165,0.3597628387796764,0.20585182719495743,1.7476786273019256,0.08051969171970998,0.8048468315809272
Oplah,30.939277689604385,0.022144949654682285,0.3527906368387437,0.06277079758441682,0.9499490201478129,
Exosc4,53.04312598252646,-0.1900356452743938,0.2711201918826013,-0.7009276732759241,0.483348153333059,0.9626022770132978
Gpaa1,43.93236203863011,0.1775739630725957,0.3249175554464224,0.54652006361619,0.5847084999771712,0.9749756264217859
Cyc1,140.48531838729465,0.13317449615982993,0.21189802515047984,0.6284838948605386,0.5296869936993788,0.970652826321821
Sharpin,42.77889946789565,-0.14498457767273346,0.30504637772145865,-0.4752869998185015,0.6345824238734765,0.9802796251612313
Maf1,113.47678573885831,0.0514800150931741,0.22989424044086876,0.22392912060106748,0.8228124560833535,0.9875772127952741
Hgh1,8.970579675930185,1.312080961527348,0.5933282729071252,2.211391267600576,0.02700875402907688,
Mroh1,18.127620212433733,0.20838800192192658,0.44244330434499174,0.4709936841070097,0.6376452451812771,
Bop1,21.919909921213144,-0.2909274470222587,0.40109143448793794,-0.7253394662832368,0.46824379949560024,
Hsf1,40.10068249743095,0.0676817182079003,0.303960420919327,0.22266622082966336,0.8237952932145701,0.9879527277518501
Fbxl6,44.12856519061341,-0.19416160252736298,0.33324591298706124,-0.5826376107271316,0.560137280829452,0.9726250820444942
Slc52a2,11.334033109510255,-0.20567616584167692,0.5238559129981031,-0.3926197275593636,0.6946003667961995,
Adck5,15.206614736977693,0.34618940124685077,0.4753865469036428,0.7282271732376573,0.4664745344492618,
Cpsf1,30.03373124712403,-0.01744795597245314,0.33604615498956497,-0.05192130816969158,0.9585913957094664,
Vps28,151.43309817507767,-0.001969358308460483,0.24650943012122079,-0.007988977571738545,0.993625785943369,0.9979110186176933
Cyhr1,159.1804970475509,-0.06273538123029983,0.23290920629348494,-0.26935552367667265,0.7876561086652203,0.9866262364528611
Ppp1r16a,27.77281435220207,0.11097254812275266,0.35247282557012005,0.31484001055473154,0.7528831313805335,
Mfsd3,17.62132089124008,0.4631612195364541,0.43236954712264075,1.0712160988643342,0.28407227456799433,
Lrrc14,26.023724684811725,-0.006052821878578779,0.38602975766526976,-0.01567967691192149,0.9874899404801187,
C030006K11Rik,17.175300914449313,0.03296353454536462,0.4203278174061064,0.07842339521753892,0.9374912641465594,
Zfp251,21.777413678039245,0.13224540257100292,0.3929046425809789,0.33658396526517687,0.7364305454801001,
Rpl8,3866.3148048339103,0.18837839894772646,0.23647788671993308,0.7966004837096159,0.42568309640580804,0.9589335095447377
1110038F14Rik,86.14921134055506,0.1771421716272788,0.24654120682794675,0.7185093879697793,0.472443261475309,0.9595946031411595
Rbfox2,212.0102228697968,0.08631946038282179,0.2382679066358022,0.3622790060214152,0.7171435449403223,0.9832630931646704
Myh9,158.0857424535175,-0.5575373945409312,0.27418810499862606,-2.0334120422318285,0.042010911727642375,0.6729673051134447
Txn2,132.54107161796193,0.3353493374275714,0.2160371641771027,1.5522761498232736,0.12059616212268084,0.8804692327520978
Eif3d,113.5608086433519,0.1468234770430467,0.23537348833662247,0.623789357419325,0.5327659298695359,0.9712867369800846
Ift27,186.65859247919545,0.10699639940265003,0.24619289874374803,0.43460392216275145,0.6638499476096839,0.9802796251612313
Csf2rb2,12.953323163941727,0.7795973859002554,0.6344103253408871,1.2288535585882134,0.2191267164630022,
Tst,42.53854604858476,0.3760357121052516,0.3048986930759281,1.2333136239833222,0.21745877685205062,0.9425955011109258
Mpst,92.36730298681746,0.025521081267079627,0.2504482897716381,0.10190159928961812,0.9188347805231956,0.9935055500003961
Kctd17,143.71975061253266,-0.08153212751808306,0.22467030229005006,-0.3628967722348316,0.7166819980119826,0.9832630931646704
C1qtnf6,257.2275986022811,-0.573754695896556,0.2601020701807537,-2.2058828501358505,0.027392203314558796,0.5759878849405854
Gm36738,4.769642565161176,0.3398147566342349,0.7996038488295877,0.4249788906489575,0.6708520631830244,
Card10,38.428152540425046,0.06693362657431842,0.3422447851647815,0.19557237823825924,0.8449448817234928,0.9911175247666117
Cdc42ep1,25.007478265289823,0.3839791034540857,0.35817674140994354,1.0720380724403615,0.2837029319952552,
Gga1,60.70424659124924,-0.10655182698364868,0.334049192486291,-0.318970467165615,0.7497489077330078,0.9849759672058356
Sh3bp1,26.73133372712374,-0.19260560206520283,0.3483848552817385,-0.5528529703435096,0.5803640933836948,
Lgals1,2802.3857397898896,-0.11131051728870651,0.21081315916346133,-0.5280055463824155,0.597495486376663,0.9769214683003372
Nol12,75.37114610621367,0.053312238870392756,0.24332514887761325,0.21909876195003394,0.8265731151644544,0.9886035059013583
Triobp,115.89510540078685,0.3951378415890267,0.24731639766814834,1.597701750933744,0.11010936891363754,0.8776878441918459
H1f0,235.73552690162222,0.11358010568398125,0.1981086775553151,0.5733222142794218,0.5664265470964058,0.9747115507295188
Gcat,13.810314372102665,0.14143442598672343,0.4591385744281495,0.30804300458282774,0.7580496093872154,
Ankrd54,22.924620418802174,0.4439364045151936,0.39494362958783374,1.1240500447582586,0.26099179605092304,
Eif3l,190.32025565808107,0.07476111479810701,0.2357898622999905,0.3170667053657719,0.7511929877096577,0.9849759672058356
Micall1,37.865312916840146,-0.47824327233087105,0.37333223415828987,-1.281012536753255,0.20018926266147863,0.9309261509581593
Polr2f,273.60125321498043,0.1746298828420137,0.24108896999380708,0.7243379190947619,0.46885830281704144,0.9595946031411595
Pick1,11.663819413219356,0.3607301619401368,0.5577101399729927,0.646805815575821,0.5177576280397709,
Pla2g6,11.528207074633626,0.6012160605712109,0.5196692383970731,1.1569206259459768,0.2473047909217564,
Maff,694.6338136962805,0.32745793224592823,0.275141109003044,1.1901454254962147,0.23398923880979972,0.9463925327937371
Tmem184b,88.01164692283749,-0.2131169970074991,0.28360718633252524,-0.7514513287319262,0.4523810817994667,0.9589335095447377
Csnk1e,184.1716205518389,-0.03883277013497823,0.19942340512541132,-0.1947252385473886,0.8456080526039502,0.9911175247666117
Kdelr3,207.378632083769,0.04698603171599852,0.23575783585122884,0.19929785810236353,0.8420297545539462,0.9911175247666117
Ddx17,222.955948813913,-0.3331457226386233,0.20125013815101597,-1.6553813363776888,0.09784716941783908,0.8540414568022183
Cby1,45.69184454468244,0.40265861777592676,0.30758009690050625,1.3091179235377373,0.19049440877513613,0.9264677992445564
Tomm22,171.3245729618142,0.26074181375691446,0.223591190327316,1.1661542361092738,0.24355209163224112,0.9474502956129918
Josd1,54.55484838626689,-0.6319726227629145,0.3044392885967183,-2.075857638729638,0.03790711960954205,0.6423719998698073
Gtpbp1,15.96494448485778,0.04579401543519022,0.42129052455233595,0.10869937196866941,0.9134409400010541,
Sun2,72.4333207327984,0.2763827977805778,0.24552239515050323,1.1256928216717557,0.2602955632173406,0.9474502956129918
Dnal4,45.68656823630909,0.31301448496645723,0.31742086279377313,0.9861181845814,0.32407512115005055,0.9474502956129918
Nptxr,28.262048340982343,0.5469997420759636,0.35421147301239,1.5442744906708035,0.12252184963883397,
Cbx6,343.5667735568467,-0.17374396209644227,0.1932964448914861,-0.8988471681099965,0.368734072060392,0.9492504925724602
Apobec3,7.179225990903978,-0.46055055981939996,0.6965939974715878,-0.6611463226657858,0.508518480809449,
Cbx7,35.94782757348015,0.37921383185752267,0.35017482715053844,1.0829271622500167,0.2788407544101813,
Rpl3,3394.403978368528,0.36521945422693364,0.2164036336526663,1.687677087775341,0.09147323237175885,0.835045089600868
Mief1,18.91715584083929,-0.5800823649301207,0.4079393122636024,-1.4219820142151016,0.15503147231935796,
Atf4,1010.6184274092723,-0.1626484109669959,0.1744852865345888,-0.9321611821679506,0.35125323307946077,0.9492504925724602
Rps19bp1,41.1861065566124,0.3931387444946596,0.3408753885433469,1.1533210014798903,0.24877865312686043,0.9474502956129918
Fam83f,11.220299347739255,-0.6933898681900482,0.5268123302940256,-1.3161990111413147,0.1881072555320792,
Tnrc6b,385.13786912876185,-0.07101198297824607,0.21602798455404618,-0.32871659255090724,0.7423699116416869,0.9849759672058356
Adsl,39.6613442363777,0.3467014017363028,0.30204318687032966,1.1478537401512234,0.25102894790836383,0.9474502956129918
Sgsm3,17.377942418299845,0.089977195106457,0.45780598481261486,0.19654001496569704,0.8441875159469526,
Mrtfa,39.145802663940415,-0.24084826118468688,0.3112865908120075,-0.7737187154654542,0.43909714994493676,0.9589335095447377
