sender,receiver,ligand,receptor,pathway,SC,TC,delta_TC_SC,pct_change
CD4_Memory,CD8_Naive,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,CP,Areg,Egfr,Amphiregulin,0.03871378936075469,0.036223435067095903,-0.002490354293658785,-6.4
CD4_Memory,CP,Areg,Erbb2,Amphiregulin,0.0012151258965512857,0.0010774280399508227,-0.00013769785660046308,-11.3
CD4_Memory,CP,Areg,Erbb3,Amphiregulin,0.0,3.51100540860371e-06,3.51100540860371e-06,35110.1
CD4_Memory,CP,Ccl2,Ccr2,Macrophage-recruit,1.901268358205377e-06,0.0,-1.901268358205377e-06,-99.5
CD4_Memory,CP,Csf1,Csf1r,Macrophage-recruit,1.3276855162356452e-06,8.035427076783015e-06,6.70774156054737e-06,501.4
CD4_Memory,CP,Cxcl12,Cxcr4,CXCL12-homing,1.1072184218909878e-06,0.0,-1.1072184218909878e-06,-99.1
CD4_Memory,CP,Dll1,Notch1,Notch,0.0,0.00011658346195878877,0.00011658346195878877,1165834.6
CD4_Memory,CP,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,CP,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,CP,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,CP,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,CP,Il6,Il6ra,IL6,0.0004190267420358738,0.0,-0.0004190267420358738,-100.0
CD4_Memory,CP,Il6,Il6st,IL6,0.0013674086685994582,0.0,-0.0013674086685994582,-100.0
CD4_Memory,CP,Jag1,Notch2,Notch,0.0002394593277964283,0.0005946508008489503,0.000355191473052522,148.3
CD4_Memory,CP,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,CP,Pdgfb,Pdgfrb,Stromal-PDGF,0.009171022889247999,0.00717498767846379,-0.001996035210784209,-21.8
CD4_Memory,CP,Tgfb1,Tgfbr1,TGFb-immunosup,0.04089049551829381,0.05834458556594341,0.017454090047649598,42.7
CD4_Memory,CP,Tgfb1,Tgfbr2,TGFb-immunosup,0.20955824236678472,0.2618225083667714,0.05226426599998668,24.9
CD4_Memory,CP,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
CD4_Memory,CP,Tnf,Tnfrsf1a,TNF,0.039091321088070514,0.07644445291546394,0.03735313182739342,95.6
CD4_Memory,CP,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,CP,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
CD4_Memory,CP,Vegfa,Kdr,Angiogenesis,0.0,4.460844712816762e-06,4.460844712816762e-06,44608.4
CD4_Memory,CP,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,CP,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Areg,Egfr,Amphiregulin,0.006820223159551945,0.0013069557722463585,-0.0055132673873055866,-80.8
CD4_Memory,Capillary,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Cxcl12,Cxcr4,CXCL12-homing,0.00022641652993723982,0.0,-0.00022641652993723982,-100.0
CD4_Memory,Capillary,Dll1,Notch1,Notch,0.0,0.00016808702076251194,0.00016808702076251194,1680870.2
CD4_Memory,Capillary,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Il6,Il6st,IL6,0.0011873895615424801,0.0,-0.0011873895615424801,-100.0
CD4_Memory,Capillary,Jag1,Notch2,Notch,4.072281994042245e-05,6.720564981448159e-05,2.6482829874059142e-05,65.0
CD4_Memory,Capillary,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Pdgfb,Pdgfrb,Stromal-PDGF,0.0009677305149242753,0.0004952329931788826,-0.00047249752174539266,-48.8
CD4_Memory,Capillary,Tgfb1,Tgfbr1,TGFb-immunosup,0.01198196782937829,0.002415761066514786,-0.009566206762863504,-79.8
CD4_Memory,Capillary,Tgfb1,Tgfbr2,TGFb-immunosup,0.17832387403848687,0.16847888591979196,-0.009844988118694914,-5.5
CD4_Memory,Capillary,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Tnf,Tnfrsf1a,TNF,0.01446047299837083,0.03725401183234117,0.02279353883397034,157.6
CD4_Memory,Capillary,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Vegfa,Flt1,Angiogenesis,0.0066949712608458,0.0032942977861712477,-0.003400673474674552,-50.8
CD4_Memory,Capillary,Vegfa,Kdr,Angiogenesis,0.004240705199822258,0.002489642344315183,-0.0017510628555070747,-41.3
CD4_Memory,Capillary,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Capillary,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Areg,Egfr,Amphiregulin,0.002116128750191165,0.000891610224878231,-0.001224518525312934,-57.9
CD4_Memory,Epi,Areg,Erbb2,Amphiregulin,0.0002396954531400046,0.0014864977080856737,0.0012468022549456692,520.1
CD4_Memory,Epi,Areg,Erbb3,Amphiregulin,0.002490672455608431,0.006681458393638194,0.004190785938029762,168.3
CD4_Memory,Epi,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Dll1,Notch1,Notch,0.0,0.0001814172526336952,0.0001814172526336952,1814172.5
CD4_Memory,Epi,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Il6,Il6ra,IL6,0.00011601105517152502,0.0,-0.00011601105517152502,-100.0
CD4_Memory,Epi,Il6,Il6st,IL6,0.00039614297153028557,0.0,-0.00039614297153028557,-100.0
CD4_Memory,Epi,Jag1,Notch2,Notch,0.000159777264186928,0.00035201407131137916,0.00019223680712445116,120.3
CD4_Memory,Epi,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Pdgfb,Pdgfrb,Stromal-PDGF,0.00044196850504388995,1.897270317923094e-05,-0.000422995801864659,-95.7
CD4_Memory,Epi,Tgfb1,Tgfbr1,TGFb-immunosup,0.021173669715823098,0.08267246895090573,0.06149879923508263,290.4
CD4_Memory,Epi,Tgfb1,Tgfbr2,TGFb-immunosup,0.008794413448703024,0.0,-0.008794413448703024,-100.0
CD4_Memory,Epi,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Tnf,Tnfrsf1a,TNF,0.007958046094886047,0.009328076939330264,0.0013700308444442172,17.2
CD4_Memory,Epi,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Vegfa,Kdr,Angiogenesis,0.0008509844849817132,0.0008961091529849718,4.512466800325862e-05,5.3
CD4_Memory,Epi,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Epi,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Areg,Egfr,Amphiregulin,0.001931725872562281,0.0,-0.001931725872562281,-100.0
CD4_Memory,Epididymis,Areg,Erbb2,Amphiregulin,0.002956607564012244,0.0041408290527266125,0.0011842214887143685,40.1
CD4_Memory,Epididymis,Areg,Erbb3,Amphiregulin,0.0035803522427501145,0.0007432525841316134,-0.002837099658618501,-79.2
CD4_Memory,Epididymis,Ccl2,Ccr2,Macrophage-recruit,0.0001959699503526755,0.0,-0.0001959699503526755,-100.0
CD4_Memory,Epididymis,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Jag1,Notch2,Notch,0.00010246639293883149,0.0,-0.00010246639293883149,-100.0
CD4_Memory,Epididymis,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Tgfb1,Tgfbr1,TGFb-immunosup,0.0119716057416158,0.0,-0.0119716057416158,-100.0
CD4_Memory,Epididymis,Tgfb1,Tgfbr2,TGFb-immunosup,0.01784064037379905,0.04718640956246471,0.029345769188665664,164.5
CD4_Memory,Epididymis,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Tnf,Tnfrsf1a,TNF,0.0013861879078119616,0.0,-0.0013861879078119616,-100.0
CD4_Memory,Epididymis,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Epididymis,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Areg,Egfr,Amphiregulin,0.00591655506349595,0.0033446849608271506,-0.0025718701026687996,-43.5
CD4_Memory,Fibroblast,Areg,Erbb2,Amphiregulin,0.0013378313589665527,0.001250765286160268,-8.706607280628467e-05,-6.5
CD4_Memory,Fibroblast,Areg,Erbb3,Amphiregulin,0.002395867919049496,0.0018415395670298804,-0.0005543283520196157,-23.1
CD4_Memory,Fibroblast,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Csf1,Csf1r,Macrophage-recruit,0.0002903186999814932,0.00031164500918105375,2.1326309199560546e-05,7.3
CD4_Memory,Fibroblast,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Dll1,Notch1,Notch,0.0,1.0034566878543961e-06,1.0034566878543961e-06,10034.6
CD4_Memory,Fibroblast,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Il6,Il6ra,IL6,0.0005077340774480645,0.0,-0.0005077340774480645,-100.0
CD4_Memory,Fibroblast,Il6,Il6st,IL6,0.0013065197561361386,0.0,-0.0013065197561361386,-100.0
CD4_Memory,Fibroblast,Jag1,Notch2,Notch,0.00038261624266034176,0.0008469443368324624,0.00046432809417212064,121.4
CD4_Memory,Fibroblast,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Pdgfb,Pdgfrb,Stromal-PDGF,0.000645217393532963,0.00042121144778813264,-0.00022400594574483032,-34.7
CD4_Memory,Fibroblast,Tgfb1,Tgfbr1,TGFb-immunosup,0.03384768064589204,0.03285660439969236,-0.0009910762461996792,-2.9
CD4_Memory,Fibroblast,Tgfb1,Tgfbr2,TGFb-immunosup,0.23910263861924697,0.22411798422097742,-0.014984654398269542,-6.3
CD4_Memory,Fibroblast,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Tnf,Tnfrsf1a,TNF,0.0170189378332204,0.03386349479453649,0.016844556961316093,99.0
CD4_Memory,Fibroblast,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Vegfa,Kdr,Angiogenesis,0.0028581757345449094,0.0016481591276221556,-0.0012100166069227538,-42.3
CD4_Memory,Fibroblast,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Fibroblast,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Large_artery,Areg,Egfr,Amphiregulin,,0.0027390562364477734,,
CD4_Memory,Large_artery,Areg,Erbb2,Amphiregulin,,0.0,,
CD4_Memory,Large_artery,Areg,Erbb3,Amphiregulin,,0.0,,
CD4_Memory,Large_artery,Ccl2,Ccr2,Macrophage-recruit,,0.0,,
CD4_Memory,Large_artery,Csf1,Csf1r,Macrophage-recruit,,0.0,,
CD4_Memory,Large_artery,Cxcl12,Cxcr4,CXCL12-homing,,0.0,,
CD4_Memory,Large_artery,Dll1,Notch1,Notch,,0.0005053213463478885,,
CD4_Memory,Large_artery,Fndc5,Itgav,Irisin-autocrine,,0.0,,
CD4_Memory,Large_artery,Fndc5,Itgb1,Irisin-autocrine,,0.0,,
CD4_Memory,Large_artery,Fndc5,Itgb5,Irisin-autocrine,,0.0,,
CD4_Memory,Large_artery,Il33,Il1rl1,ILC2-activation,,0.0,,
CD4_Memory,Large_artery,Il6,Il6ra,IL6,,0.0,,
CD4_Memory,Large_artery,Il6,Il6st,IL6,,0.0,,
CD4_Memory,Large_artery,Jag1,Notch2,Notch,,8.159099891030142e-05,,
CD4_Memory,Large_artery,Pdgfa,Pdgfra,Stromal-PDGF,,0.0,,
CD4_Memory,Large_artery,Pdgfb,Pdgfrb,Stromal-PDGF,,0.00145713604924812,,
CD4_Memory,Large_artery,Tgfb1,Tgfbr1,TGFb-immunosup,,0.02832496833978317,,
CD4_Memory,Large_artery,Tgfb1,Tgfbr2,TGFb-immunosup,,0.038597043040889095,,
CD4_Memory,Large_artery,Tgfb2,Tgfbr1,TGFb-immunosup,,0.0,,
CD4_Memory,Large_artery,Tnf,Tnfrsf1a,TNF,,0.0583097779965358,,
CD4_Memory,Large_artery,Tslp,Crlf2,ILC2-activation,,0.0,,
CD4_Memory,Large_artery,Vegfa,Flt1,Angiogenesis,,0.006694013465244475,,
CD4_Memory,Large_artery,Vegfa,Kdr,Angiogenesis,,0.00018564344049834227,,
CD4_Memory,Large_artery,Wnt5a,Fzd4,Wnt,,0.0,,
CD4_Memory,Large_artery,Wnt5a,Ror2,Wnt,,0.0,,
CD4_Memory,Large_vessel,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Areg,Erbb2,Amphiregulin,0.0,0.0007201386674198395,0.0007201386674198395,7201386.7
CD4_Memory,Large_vessel,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Cxcl12,Cxcr4,CXCL12-homing,0.0004091066312100042,0.0,-0.0004091066312100042,-100.0
CD4_Memory,Large_vessel,Dll1,Notch1,Notch,0.0,0.0005812516076182464,0.0005812516076182464,5812516.1
CD4_Memory,Large_vessel,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Il6,Il6ra,IL6,3.2877104759388885e-05,0.0,-3.2877104759388885e-05,-100.0
CD4_Memory,Large_vessel,Il6,Il6st,IL6,0.0039253022527196806,0.0,-0.0039253022527196806,-100.0
CD4_Memory,Large_vessel,Jag1,Notch2,Notch,3.956306470866161e-05,0.00026769676395301174,0.00022813369924435013,576.5
CD4_Memory,Large_vessel,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Tgfb1,Tgfbr1,TGFb-immunosup,0.0,0.04717628606124792,0.04717628606124792,471762860.6
CD4_Memory,Large_vessel,Tgfb1,Tgfbr2,TGFb-immunosup,0.2818863702549138,0.28738907234978694,0.005502702094873135,2.0
CD4_Memory,Large_vessel,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Tnf,Tnfrsf1a,TNF,0.06520547698896821,0.07428541622964221,0.009079939240674004,13.9
CD4_Memory,Large_vessel,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Vegfa,Flt1,Angiogenesis,0.015954784131795123,0.01046147139505547,-0.005493312736739654,-34.4
CD4_Memory,Large_vessel,Vegfa,Kdr,Angiogenesis,0.004208486716652415,0.0038987923098149427,-0.0003096944068374727,-7.4
CD4_Memory,Large_vessel,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Large_vessel,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Areg,Egfr,Amphiregulin,0.001056040715003649,0.0,-0.001056040715003649,-100.0
CD4_Memory,Lymphatic,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Csf1,Csf1r,Macrophage-recruit,0.0,2.281503195416204e-05,2.281503195416204e-05,228150.3
CD4_Memory,Lymphatic,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Dll1,Notch1,Notch,0.0,0.0007954466743621281,0.0007954466743621281,7954466.7
CD4_Memory,Lymphatic,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Il6,Il6ra,IL6,0.00033778478624000923,0.0,-0.00033778478624000923,-100.0
CD4_Memory,Lymphatic,Il6,Il6st,IL6,0.0017254251331817285,0.0,-0.0017254251331817285,-100.0
CD4_Memory,Lymphatic,Jag1,Notch2,Notch,0.0003195389697207416,0.0006122803566700535,0.0002927413869493119,91.6
CD4_Memory,Lymphatic,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,7.253359884198439e-05,7.253359884198439e-05,725336.0
CD4_Memory,Lymphatic,Tgfb1,Tgfbr1,TGFb-immunosup,0.02192263655140113,0.022021115070324136,9.84785189230078e-05,0.4
CD4_Memory,Lymphatic,Tgfb1,Tgfbr2,TGFb-immunosup,0.5245327700242282,0.6648781058713253,0.14034533584709719,26.8
CD4_Memory,Lymphatic,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Tnf,Tnfrsf1a,TNF,0.015889930030399537,0.03708822341317592,0.021198293382776384,133.4
CD4_Memory,Lymphatic,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Vegfa,Flt1,Angiogenesis,7.418896611375484e-05,0.0001315060594359342,5.731709332217938e-05,77.2
CD4_Memory,Lymphatic,Vegfa,Kdr,Angiogenesis,0.014344185912048769,0.010950174360545906,-0.003394011551502863,-23.7
CD4_Memory,Lymphatic,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Lymphatic,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,M1,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
CD4_Memory,M1,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
CD4_Memory,M1,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
CD4_Memory,M1,Ccl2,Ccr2,Macrophage-recruit,0.0067978586460719515,0.0,-0.0067978586460719515,-100.0
CD4_Memory,M1,Csf1,Csf1r,Macrophage-recruit,0.0027685166277792964,0.004765489533525023,0.0019969729057457268,72.1
CD4_Memory,M1,Cxcl12,Cxcr4,CXCL12-homing,0.0019206058512540724,0.0,-0.0019206058512540724,-100.0
CD4_Memory,M1,Dll1,Notch1,Notch,0.0,0.00011467844349366645,0.00011467844349366645,1146784.4
CD4_Memory,M1,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,M1,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,M1,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,M1,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,M1,Il6,Il6ra,IL6,0.001407036281304895,0.0,-0.001407036281304895,-100.0
CD4_Memory,M1,Il6,Il6st,IL6,0.0001243287577399567,0.0,-0.0001243287577399567,-100.0
CD4_Memory,M1,Jag1,Notch2,Notch,0.000288252547911806,0.0007688357623127582,0.0004805832144009522,166.7
CD4_Memory,M1,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,M1,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,M1,Tgfb1,Tgfbr1,TGFb-immunosup,0.06746061629429549,0.10094439253270762,0.03348377623841213,49.6
CD4_Memory,M1,Tgfb1,Tgfbr2,TGFb-immunosup,0.0,0.014943280413458096,0.014943280413458096,149432804.1
CD4_Memory,M1,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
CD4_Memory,M1,Tnf,Tnfrsf1a,TNF,0.03457473820304721,0.07665267746052551,0.0420779392574783,121.7
CD4_Memory,M1,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,M1,Vegfa,Flt1,Angiogenesis,0.0004643533265538506,0.0002622012420421412,-0.0002021520845117094,-43.5
CD4_Memory,M1,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
CD4_Memory,M1,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,M1,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,M2,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
CD4_Memory,M2,Areg,Erbb2,Amphiregulin,0.00038099001226479275,0.0,-0.00038099001226479275,-100.0
CD4_Memory,M2,Areg,Erbb3,Amphiregulin,0.00048675133086972686,0.00025822151113245526,-0.0002285298197372716,-46.9
CD4_Memory,M2,Ccl2,Ccr2,Macrophage-recruit,0.0033319050856720107,0.0,-0.0033319050856720107,-100.0
CD4_Memory,M2,Csf1,Csf1r,Macrophage-recruit,0.003706093964614884,0.005794102552089188,0.002088008587474304,56.3
CD4_Memory,M2,Cxcl12,Cxcr4,CXCL12-homing,0.0007651620585560647,0.0,-0.0007651620585560647,-100.0
CD4_Memory,M2,Dll1,Notch1,Notch,0.0,0.00013956591334801917,0.00013956591334801917,1395659.1
CD4_Memory,M2,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,M2,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,M2,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
CD4_Memory,M2,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,M2,Il6,Il6ra,IL6,0.0010537992629661068,0.0,-0.0010537992629661068,-100.0
CD4_Memory,M2,Il6,Il6st,IL6,0.0002114256078220185,0.0,-0.0002114256078220185,-100.0
CD4_Memory,M2,Jag1,Notch2,Notch,0.00041528408683185863,0.0008741305587848967,0.00045884647195303807,110.5
CD4_Memory,M2,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,M2,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
CD4_Memory,M2,Tgfb1,Tgfbr1,TGFb-immunosup,0.08231317482244901,0.09798836467197171,0.015675189849522694,19.0
CD4_Memory,M2,Tgfb1,Tgfbr2,TGFb-immunosup,0.12537187563400326,0.13993213399629106,0.014560258362287803,11.6
CD4_Memory,M2,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
CD4_Memory,M2,Tnf,Tnfrsf1a,TNF,0.016705325439882814,0.03041318516663473,0.013707859726751915,82.1
CD4_Memory,M2,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
CD4_Memory,M2,Vegfa,Flt1,Angiogenesis,0.0,0.00013860099940142997,0.00013860099940142997,1386010.0
CD4_Memory,M2,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
CD4_Memory,M2,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,M2,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
CD4_Memory,Mast,Areg,Egfr,Amphiregulin,0.0023256313956937598,0.0001796816122618173,-0.0021459497834319424,-92.3
CD4_Memory,Mast,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
CD4_Memory,Mast,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
