gene,baseMean,log2FC,lfcSE,stat,pval,padj,n_a,n_b,contrast,cell_state,tissue,contrast_label,method,is_sig
Grk5,245.28124023150872,-0.9030283809561761,0.2311327917210323,-3.906967826729207,9.346159264993015e-05,0.009340363197231779,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Clcn5,479.2005770487879,-0.6473396790087458,0.19374641368698495,-3.3411698657533977,0.0008342616500617231,0.04576723911742866,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Maob,340.47379134591375,1.1862477427148876,0.25541719718676276,4.644353456934598,3.411430891005787e-06,0.0006282881006692372,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Klhl13,488.8664822923559,-1.001173723888541,0.2005275143646982,-4.992700014561156,5.954100060051264e-07,0.000166870126030828,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Apln,24.70661712043355,2.4980737934521446,0.5738498816871365,4.353183425093214,1.3417479667557163e-05,0.0018923680933611757,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Map7d2,92.94478217309624,1.6168593131216455,0.4468941856482891,3.617991383745889,0.00029689827806059097,0.02174779886793829,3,3,TH_vs_SH,CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Col3a1,5095.992760412135,-1.2384785773782916,0.280138507837887,-4.420950860832689,9.826752082810997e-06,0.0091704103783538,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tm4sf1,1152.1112252040045,-1.3848002116038134,0.3254855122710536,-4.254567897481708,2.0945309762388496e-05,0.016490940552920545,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sfrp2,386.4699008745326,-1.6567592178381167,0.3283149158160563,-5.046250225092858,4.5056524682976687e-07,0.0006081343502925197,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ciart,21.33899598230484,3.532244809744546,0.8858994712814307,3.987184691097338,6.68619760535175e-05,0.03324799735545439,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Spon2,20.401387238466302,-3.510346628902327,0.8951473116192069,-3.921529544173639,8.798865751998839e-05,0.0401503155459862,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Plac8,12.018410871811847,-7.671906868805199,1.9099866570892836,-4.016733227077498,5.901046068696264e-05,0.032629385924077284,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Eln,533.2879422284523,-1.6338965169679818,0.3710877794372935,-4.402991980618639,1.0676811405788717e-05,0.0091704103783538,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rasl11a,161.8641481718298,-1.607275144982095,0.3536954114310208,-4.544235217751907,5.513506393178052e-06,0.00651145105034328,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Prr15,45.97559077271957,-2.0682527068309353,0.527868477518189,-3.9181212648934296,8.924181059120556e-05,0.0401503155459862,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dbp,296.7088267386302,5.093271715002156,0.9202560627830371,5.534624460499712,3.118958913460906e-08,7.665800776657853e-05,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Folr1,76.98006157025209,-1.6270032775698815,0.40602488078160054,-4.007151666267076,6.145540189097457e-05,0.032629385924077284,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Mmp2,81.51945902098502,-3.18528293393377,0.5803706807086498,-5.488359491290023,4.056837836927314e-08,7.665800776657853e-05,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Clec3b,614.2127564735645,-1.5569866738988647,0.38881501052376644,-4.004440753975709,6.216436776390677e-05,0.032629385924077284,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Irf1,294.0510631668441,1.3243327277360866,0.3440091081739737,3.8497025115577452,0.00011826137176584921,0.04857971480190189,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sparc,6195.848601696584,-1.662496317005653,0.3271011735306021,-5.082514070681308,3.724717092978548e-07,0.0005865187849076887,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Hlf,123.8608630391346,2.868242646556735,0.43599727227300833,6.578579337443029,4.749644204713893e-11,2.243731922306843e-07,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nfil3,13.813753571918738,-3.9169233417607185,0.9265700075262182,-4.2273366393741005,2.3647374245590504e-05,0.01718618399017993,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Loxl2,167.04678973324454,-1.448535397692479,0.35063146168150344,-4.131219117491112,3.6084441596315696e-05,0.02293678850037577,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tef,120.10015218638641,2.3709000336180326,0.4304621733767664,5.507801103682293,3.6334359035665704e-08,7.665800776657853e-05,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lox,316.36966955311425,-1.5373841204488194,0.3410984537615718,-4.5071565218042675,6.570216734566423e-06,0.006897267523131507,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Il33,371.38519051626224,1.3024904710839373,0.31544014799902165,4.129120783597835,3.64153077376838e-05,0.02293678850037577,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Timp1,344.21153742775505,-2.164130553824822,0.32083741644641883,-6.745256141863494,1.5275729607907473e-11,1.4432509333550981e-07,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tsc22d3,73.29511318791047,2.2032729409534464,0.5690185818042846,3.8720579808960753,0.00010792027069396716,0.04634685079620916,3,2,TH_vs_SH,Fibroblast,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cd9,31.998538400094652,2.799929500566309,0.6460362075395942,4.3340132764845185,1.4641533888125108e-05,0.03208204100453013,3,2,TH_vs_SH,M2,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ccr2,378.72666257097217,-1.4426143618102356,0.23268602528790405,-6.199832413765626,5.652331468427091e-10,7.431120181541097e-06,3,2,TH_vs_SH,M2,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ccl3,241.7344083416969,1.5400821937180245,0.33155928819570885,4.644967728393009,3.4012961909519616e-06,0.01117921025561136,3,2,TH_vs_SH,M2,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ccl4,468.65061574392547,1.5968839389666278,0.27926626188543374,5.718141275589294,1.0769558816531393e-08,7.079369488046911e-05,3,2,TH_vs_SH,M2,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ear2,120.5041606240787,-3.381605214510996,0.7558962797605291,-4.4736365359309636,7.690041535090272e-06,0.020220195212366364,3,2,TH_vs_SH,M2,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fkbp5,61.88689962468548,2.3872427983812083,0.4910922638275544,4.861088178777504,1.1674223390297233e-06,0.005116033830407924,3,2,TH_vs_SH,M2,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Prex2,53.188598526535536,3.2382656550793416,0.7536538510045742,4.296754605264649,1.7331687758296962e-05,0.0027155199499249638,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Npas2,52.466243609267565,-2.4939464984164013,0.4290866500966387,-5.812221139610649,6.1649325894178025e-09,3.0136656470109984e-06,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Col3a1,42980.48057582377,-1.0788332294810707,0.23956180263570223,-4.503360792962621,6.688718688621137e-06,0.001220042255128939,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Col5a2,4960.011307011563,-0.575325785727798,0.1661870268243571,-3.461917555910422,0.0005363414241805495,0.04071197853981674,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Aox3,139.91583994546582,2.0288070060023706,0.5219381254591904,3.887064207500589,0.00010146392265491762,0.012038743677337363,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Col4a4,25.642572662988048,2.825331824060551,0.6568595700497015,4.301272224513332,1.6982027832865378e-05,0.002695290417473348,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Pid1,250.85526724929005,1.0940896512980496,0.22327937251820634,4.900092825228792,9.579138619624458e-07,0.0002389115368784296,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ramp1,234.72750273823144,2.6923758880560706,0.5044975073691843,5.336747652324528,9.462859379668204e-08,3.0433053810243453e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Per2,160.19093603663342,1.6424517952054312,0.31232367180259385,5.25881303112866,1.4498821064558815e-07,4.4297523057493314e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gli2,40.21907683555214,1.785950106488514,0.5020226797171262,3.5575088111454245,0.00037438854705118356,0.030502682890083427,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Slc41a1,310.4615280954785,1.1910455747011022,0.22741023308475503,5.237431748540549,1.6282648372578122e-07,4.853420628323835e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Plekha6,15.383243147021306,3.1261484872393464,0.8065392122162649,3.8760031005177007,0.00010618633122128479,0.012242482583540769,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cfh,1192.3524689283652,1.012771431804309,0.29293420842932255,3.4573341134675455,0.0005455480038572114,0.04115519848851222,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fmo1,463.6937639035098,1.1737769492536212,0.3151372969354948,3.724652590054679,0.00019558438144820392,0.019592104308840164,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Igsf8,958.6011719939146,0.7456371179411018,0.212526785467525,3.508438318966803,0.00045074574225103246,0.035311305872114535,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Atp1a2,166.6252633492497,3.1439261870534168,0.5646455874015046,5.567963793929117,2.577333588395432e-08,1.0499197927926858e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Pld5,90.18013797414825,1.9703715583261165,0.34533027462992927,5.705759683067612,1.158253210182423e-08,4.881038786772204e-06,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ephx1,748.2313093256744,0.8885761711637218,0.21687859565357157,4.097113265077935,4.183342439501663e-05,0.005618090983862618,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gm10115,1079.9625477856246,0.6280538058099371,0.18066629567311898,3.4763197168014117,0.0005083458762996934,0.039072295309802225,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Il2ra,45.31256480794218,3.3139799116998208,0.70341516692531,4.711271618133457,2.4617586954921465e-06,0.0005470027821383549,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fam102a,25.19778222892396,3.17903058907807,0.6319948117962354,5.0301529850264615,4.900886339474758e-07,0.00013928774873190935,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Creb3l1,509.4160188418743,-0.8944052517604539,0.19761515701379434,-4.525995198323885,6.011194460816945e-06,0.0011475277047278893,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Chst1,1247.1928972353426,0.5617653982376328,0.16444647969583004,3.416098655785806,0.0006352522800766995,0.0473379153342521,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fibin,124.19786518064443,-1.5160633889757258,0.27299619843618844,-5.553423079369724,2.801289641009865e-08,1.0698300219619237e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dut,220.32329784438855,-0.9818330262121183,0.27413253823980743,-3.581599734626263,0.00034149672230096556,0.029390362276338733,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fgf7,46.02699321690576,1.8809580385979345,0.4620545200531856,4.070857349001637,4.6840427600604534e-05,0.006222139844641174,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Bmp2,1024.6056142844743,0.8516498471241262,0.19464563176676913,4.375386384959316,1.2121756688621333e-05,0.0019492103748900173,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Prex1,30.46818632382642,3.2370618641900744,0.8022009350739336,4.035225742901603,5.4549824892056465e-05,0.007017404315850759,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rbm38,27.535200081615102,2.6648273036685226,0.7577611741400783,3.5167113262204532,0.00043692869144943135,0.0349000361974085,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tnik,20.317332109991394,3.8952334499156547,0.8778959263546952,4.437010507714634,9.121684248385203e-06,0.0015925157599930794,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Anxa5,5094.351512745226,-0.7488202154110496,0.1985373819292366,-3.7716837410394923,0.00016214969116203762,0.016895977380396412,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Postn,9183.119132507321,-1.365175646831952,0.25712918897445564,-5.309298614742548,1.1004790389047504e-07,3.448449829347424e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tm4sf1,611.6250668382022,-1.7003778626066657,0.29412841243300103,-5.781073132450241,7.4225612709444435e-09,3.488889280469694e-06,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ciart,16.492688762073428,3.291000900527581,0.8876078644315495,3.7077194022331423,0.00020913420136800065,0.020446632599346686,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arhgap29,1101.5722479845106,-1.3236841155738057,0.23030200481764942,-5.747601357712384,9.051833948865684e-09,3.950802238895983e-06,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Abca4,47.60314008932833,-1.985336640985293,0.4405547437731573,-4.506447085285609,6.592211491468896e-06,0.001220042255128939,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ddah1,44.993703245041985,-2.5769801615581747,0.5648066016667181,-4.56258859927208,5.052676037425193e-06,0.0010122746533339881,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ptgfr,19.422331199618537,5.723996550902344,1.2069634401646134,4.742477162457935,2.1112063513057146e-06,0.00048681231734541767,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Col27a1,146.79516408115447,1.0238168459732349,0.2715575305785461,3.770165547580361,0.00016313929554756374,0.016895977380396412,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fyb2,125.64207760756932,1.7495821560821216,0.3426073777898145,5.106668068179983,3.2788897980841027e-07,9.540788624377576e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Zc3h12a,431.7667520393865,1.0501839070824164,0.25889494669732405,4.056409445141446,4.983287026164479e-05,0.006548467822231839,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Azin2,95.11614939856175,-1.0422023044389328,0.29688385916068083,-3.510471426049697,0.0004473128802020232,0.03526845618676726,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tcea3,183.90780297095384,-0.944484978076475,0.25185609575179746,-3.750097750293322,0.00017676565037152533,0.018002108443253426,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ctnnbip1,216.69901970592386,-1.0688182062040796,0.2991031064812087,-3.573410583320802,0.00035236160241744545,0.02949459687084658,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Per3,280.1192854429266,1.7281910681444834,0.24257024466288776,7.124497361769325,1.0446119098260583e-12,2.1277003583307098e-09,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cdk6,130.6764789249704,-2.963182987841996,0.5529235890281142,-5.3591184146265975,8.362902977295943e-08,2.838973257931492e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Spon2,97.31760735749386,-1.8735356658593145,0.2904153294449751,-6.451228554084617,1.1094702922164295e-10,1.0429874185520758e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lgi2,2023.3637195587037,1.0264609636718167,0.188839763679305,5.435618768380756,5.4606597197318775e-08,1.9067063552812365e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cxcl1,21366.722980451515,0.9833001503542335,0.27180472719128684,3.6176712617003917,0.0002972656278700505,0.026742377229222226,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cxcl2,2094.2447246482902,1.1632475226812047,0.33130116573938495,3.511148293381686,0.0004461754275832343,0.03526845618676726,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cxcl10,563.8689129201192,2.0318658715663416,0.35195719591978797,5.773048243143207,7.785014025124585e-09,3.5237280148536127e-06,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Anxa3,8656.917182538862,-0.9986331672492303,0.20595076702086737,-4.848892682919927,1.2415256137184402e-06,0.00030345369050506114,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Bmp3,53.77231225610624,-2.164834542865022,0.4775608668156751,-4.533107072402954,5.812233349663459e-06,0.0011274810121624942,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Pitpnm2,199.356831891118,1.4248248843015887,0.2617850259141319,5.4427287402181115,5.2470517715729124e-08,1.886006461776252e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Por,396.9972413380853,1.4307828766483277,0.372475157981775,3.841284031936259,0.00012239239293762827,0.01372254526688766,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fscn1,440.8162716024872,-1.5756114928907718,0.3992661126710665,-3.946269024310691,7.937842258861472e-05,0.009798825277327883,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gng11,761.2758277072326,-0.9025112676963895,0.1914514352049939,-4.714048065140062,2.4284334017267134e-06,0.0005470027821383549,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Wnt2,215.6322643819725,-1.7297359063985813,0.3824500177919918,-4.522776378426935,6.103371312275003e-06,0.0011475277047278893,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gprin3,12.581056004048056,-4.501354334651211,1.0178570283447201,-4.422383703506467,9.76178957049337e-06,0.001634230552616431,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Slc6a6,1635.4749524391827,0.7919860092531268,0.17644909870927386,4.488467297631492,7.1737433722287936e-06,0.0012892693787060012,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Pde3a,688.6247124607695,-1.214350448384009,0.18730091775754915,-6.48341963788944,8.966664776114704e-11,1.0047005691714377e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Slco1c1,21.5149131152012,-2.137379903212297,0.5535500660486959,-3.8612223795205383,0.0001128211574973948,0.012885863231548242,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Bhlhe41,201.58544709687544,1.428153619898539,0.3134336886743851,4.556477722412909,5.201855339025668e-06,0.0010253528080360111,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Pthlh,154.77306598958126,1.0950562220469129,0.28754966358591316,3.808233361816247,0.0001399631575276881,0.014873823896920664,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tmtc1,495.98314772085064,1.294801400438579,0.2679770026278856,4.831763127959706,1.3532920846971675e-06,0.0003242859326879232,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cox6b2,45.68342402229316,-1.8606264481588897,0.41571415724666605,-4.475735107223875,7.614885015140762e-06,0.0013487175328990616,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nectin2,16.855701754848962,-3.024224871612644,0.7656693216216299,-3.949779344962606,7.822327129957317e-05,0.009754761209715138,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cyp2s1,136.65678930547844,0.967273629598108,0.2492090625773422,3.8813742148639316,0.00010386787079384338,0.01220547354780346,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Itpkc,309.00774830475,1.6944206688435344,0.43363187739978654,3.907509473251582,9.325238636327172e-05,0.011283538749955878,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Zfp36,8496.408451291187,0.9627907132147341,0.24514549680774841,3.9274256543647135,8.585994910652499e-05,0.010492944380308417,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dbp,978.153176739287,4.084463871488166,0.43371689312939643,9.417350202842096,4.626151045292181e-21,2.826809596225787e-17,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cpeb1,234.70820688725928,0.9122789614453136,0.25000804219981193,3.6489984618822793,0.0002632646801413388,0.024826092415459983,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arnt2,103.71661696416466,-1.5410496235551463,0.3287185628909255,-4.688051718169908,2.758183221582651e-06,0.0006019242348385996,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sytl2,428.407066214376,-1.1291404019025129,0.2551587787613673,-4.42524614431754,9.633237891334574e-06,0.001634230552616431,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dgat2,40.41223839994718,3.722329410336328,0.599128827782258,6.212903198323714,5.20144953211836e-10,3.345627091158867e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
P2ry6,28.494381998241067,2.8706263652268142,0.6879374754178208,4.172801261456692,3.0087737301907616e-05,0.004377407590078726,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lmo1,151.16058161100418,1.3004973879121813,0.3618058268789337,3.594462253775005,0.00032506226542315566,0.028652134435151036,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Adm,1021.2810486082499,-1.288401580296576,0.21056470662245816,-6.118791705234229,9.428755420554972e-10,5.487086666409634e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arntl,223.44088464627575,-2.9477892234912333,0.3570900389017799,-8.2550306711357,1.518632359810999e-16,6.186402023083406e-13,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rras2,1334.9699893138968,-1.6015582072336847,0.3509249807970606,-4.563819320004077,5.023131312142506e-06,0.0010122746533339881,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fgfr2,18.633954068053942,2.611813757974661,0.7025648182531748,3.7175413429732442,0.0002011710732437061,0.019826707146059133,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tspan4,469.5566822437217,1.5118035905949654,0.2326072714262058,6.49938233368849,8.06504535840611e-11,1.0047005691714377e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sfrp1,330.07915380796385,2.5592875592018807,0.39552367034915037,6.470630586894225,9.759476681341552e-11,1.0047005691714377e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Hpgd,1693.8044267212579,-1.7794775917784293,0.27507766613341883,-6.469000616412613,9.865319392895224e-11,1.0047005691714377e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Palld,375.8015058448043,-0.7393293572126056,0.2026560213458502,-3.6481983229645842,0.00026408575517631927,0.024826092415459983,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Il34,366.0323206812339,-1.0729541670281613,0.31549444684477057,-3.4008654597843866,0.0006717287943277945,0.049452997563132386,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cdh13,235.26818914717077,1.2170324294975028,0.32102839134651606,3.791042980319599,0.00015001598832484311,0.015804701666533687,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
