baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cell_state,tissue,contrast,contrast_label,dataset,is_sig
8.556280603986151,-5.579209059913929,1.4333357183744129,-3.892464960157045,9.9230835136718e-05,0.02666550503403232,TMEM110,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
24.181493683376864,7.9423410534839665,2.1711038336827757,3.6582041495507935,0.0002539887044662216,0.04551964685659694,SULT1C4,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
18.472554925830472,-6.684576088719156,1.6578980739741132,-4.031958413882283,5.5313976575143835e-05,0.01809181888831517,ZNF79,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
29.351782767300286,7.66512090590673,2.056902345501292,3.7265361297639275,0.000194129256177512,0.04008300534204443,ZNF132,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
27.03751669813412,-5.652724516137715,1.4757046036078887,-3.8305257721075106,0.00012786973889199982,0.03156452441366101,LACC1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
113.49538631168602,-7.0830674344854865,1.4662407406311928,-4.830767034502356,1.3600806850944116e-06,0.001834002084501648,ADRB2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
54.91809874848504,-6.954528492960119,1.4446931534228378,-4.8138447091571726,1.4805387330627114e-06,0.001834002084501648,SRXN1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
52.57687226487542,-3.9023886245609143,1.042473106497028,-3.7433950096553783,0.00018155048090503823,0.04008300534204443,DUSP16,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
14.174028286146768,-6.121318077025865,1.6576130621233487,-3.692851013845568,0.00022175394946101783,0.042664807658801415,ABHD6,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
149.80186537889676,-5.8892261864356765,1.3618790469893622,-4.324338640391519,1.529901351733812e-05,0.007855050177123525,FRS2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
22.110673974552356,-6.353239779212975,1.747065287146224,-3.6365210996726924,0.0002763450168136642,0.04820562473297558,CTDP1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
77.49413494484274,3.081250723798703,0.8246769532552981,3.73631239679476,0.00018673865123130343,0.04008300534204443,APOLD1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
245.56795761134623,-5.521182955224021,0.978138658631958,-5.644581068849733,1.655839445109498e-08,0.00014912244811892116,GPR56,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
249.3297708967133,-5.500708280244151,1.3362192959862422,-4.116620899553891,3.844676917740827e-05,0.014371402318515211,CRYL1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
98.6696600373276,-8.598518857980617,2.0076378458131683,-4.282903351275436,1.8447031311041015e-05,0.008619375380083914,B3GNT5,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
28.903846249690563,-6.7717801366553125,1.8392150079284597,-3.681886080454774,0.00023151486240174468,0.04389723108408733,GLUD2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
25.0691251933788,-5.2376663579619445,1.4399660609326603,-3.637354032198181,0.0002754532011219311,0.04820562473297558,PI4K2A,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
18.9592685714167,-4.9820997710471975,1.3272820412768513,-3.753610473215169,0.0001743056598193667,0.03931794736925474,IL1RL1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
23.594428782933345,-3.592882060571793,0.9814260555320491,-3.660879024272517,0.00025135142507060813,0.04551964685659694,PRKAA2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
25.886269083213637,-5.656753888984085,1.1862392458481605,-4.768645034113256,1.85469125098317e-06,0.002022077136384401,CSRNP2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
103.8517740324171,-3.5840700799959317,0.9458602063844985,-3.789217535322533,0.00015112253701986042,0.03530600271126489,LAMP3,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
