gene,score,log2FC,pval,padj,contrast,contrast_label,cell_state,tissue,n_a,n_b,is_sig
Ercc3,3.660321,0.27937576,0.0002518993858647333,0.00176778116158654,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Il1r2,3.6597764,2.7330914,0.0002524354176951621,0.0017708262857005688,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Neurl4,3.6590889,0.37959445,0.00025311367913971513,0.0017748662798066316,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Irf9,3.6578372,0.26233295,0.00025435264109080133,0.0017804100106880247,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Cenpt,3.6560042,0.5410127,0.00025617725322415205,0.0017905561258202423,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Galnt7,3.65493,0.3298505,0.00025725200084690254,0.0017973436529758811,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Pomgnt2,3.6536794,0.38060325,0.00025850893655698036,0.0018053980945769619,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Scly,3.6514742,0.35236275,0.00026073927400632415,0.0018195089539411137,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Rrn3,3.6500273,0.36900595,0.00026221254399588377,0.001828318345570012,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Rangrf,3.6419628,0.50976133,0.00027056719929019615,0.001878264933102999,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Asb13,3.6396132,0.32118887,0.0002730478876425209,0.0018916993286492028,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Wdr46,3.6381266,0.37169927,0.0002746283674666648,0.0019003713169351293,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm12940,3.6341085,0.3515952,0.0002789433218599734,0.0019256194842252382,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Atpaf1,3.6330876,0.45262036,0.0002800498464233289,0.0019317201220473135,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Rnf149,3.6295338,0.4092598,0.00028393361336951994,0.001957106008389655,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Metrn,3.6238155,0.6644473,0.0002902887938730015,0.0019952033192832813,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Dock9,3.6125526,0.27553472,0.0003031975840938103,0.0020773406976573546,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Zfp141,3.6116061,0.48042378,0.0003043064302476829,0.002083291672690513,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Tstd2,3.609429,0.38429418,0.0003068717763757111,0.0020975417714352413,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm36839,3.6055768,1.0011556,0.0003114603937145583,0.0021247186024406593,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Hist4h4,3.6039457,0.9475343,0.0003134224429335392,0.0021355829402398834,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Pianp,3.6011662,4.126067,0.00031679305866657355,0.002156008018185656,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
1700028K03Rik,3.6007688,1.4844879,0.00031727767991073603,0.002157612646012578,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm15728,3.5994072,0.3093297,0.0003189434914972963,0.0021655438864740077,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Tgfa,3.5986462,0.77023655,0.0003198779409740174,0.002170339745378894,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Tigar,3.5986283,0.6987827,0.0003199001435435357,0.002170339745378894,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Nle1,3.5980372,0.52634454,0.0003206277450546579,0.0021744253918626606,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Mcm7,3.5969772,0.7581419,0.0003219367099813013,0.002181596126528232,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
2610021A01Rik,3.5938587,0.31070918,0.0003258166734989742,0.0022061643635867675,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Slc26a11,3.586113,0.34375468,0.00033564355075300125,0.0022577171503521316,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
G0s2,3.584288,0.4485461,0.00033799921970829454,0.0022700404604808428,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Anapc15,3.5759814,0.39835903,0.00034891655445576874,0.0023361243130569443,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm6710,3.5746233,0.55142593,0.00035073243760220396,0.002347375994002246,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Naprt,3.5723383,0.3195158,0.00035380792029839504,0.002366133106785371,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Alg9,3.569925,0.35498273,0.0003570833734031656,0.002384695934314569,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Tma16,3.562442,0.26102602,0.00036742111242330053,0.0024464350332548367,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Exosc2,3.5613308,0.5940873,0.0003689799521094738,0.002455288315245735,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm19938,3.5590396,0.7304785,0.00037221359083760224,0.0024730099152164213,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Pprc1,3.5538301,0.27258512,0.0003796643407947719,0.0025186531498554475,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Prorp,3.553226,0.52287745,0.00038053736870184886,0.002522514721199832,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm45716,3.5514271,20.84836,0.00038314824098088416,0.0025378814541060016,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Efcab8,3.5513031,2.5953522,0.00038332876318302123,0.0025381077061308785,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Rrp12,3.5484133,0.8234794,0.00038755944319356057,0.0025641618864630043,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ism1,3.5477982,0.37775803,0.00038846567058202795,0.0025691113995308552,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Zfp467,3.5467181,0.53525156,0.00039006179918951907,0.0025758041354704683,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Hist3h2a,3.5436788,0.34251097,0.0003945856158642487,0.0025997375245828025,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Arpin,3.543193,0.26258844,0.0003953130665204016,0.0026035411646525954,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm34788,3.5408916,2.9231007,0.0003987774000272304,0.002623368320892338,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Tbx3,3.5400157,0.33642948,0.0004001033688701199,0.0026310931056415434,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Pdcd2l,3.5397456,0.34302768,0.0004005128548210851,0.002632787496380757,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Bcl2,3.5378876,0.42639375,0.0004033417157060604,0.0026503784357934036,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
St7,3.5377264,0.27862898,0.0004035881611091465,0.0026509932961339805,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Taf9b,3.5342968,0.36577284,0.0004088617337492644,0.002679543206706725,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
A530017D24Rik,3.5341616,0.4572507,0.0004090710818113011,0.0026799023912692757,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Tlcd2,3.5334623,0.27713406,0.0004101544306560346,0.002682945296871481,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Icosl,3.5332,1.6452445,0.00041056160017112123,0.0026845960439545297,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Wdr81,3.5314262,0.26073447,0.0004133253650950673,0.002700631181655449,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ankrd13b,3.5296843,0.54350334,0.0004160558498043345,0.002715402518425655,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Cyp26b1,3.5279706,1.7232947,0.0004187585782576824,0.00272893367364392,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Tmigd1,3.5265512,0.90446603,0.0004210096957075616,0.0027382348016075707,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Mtss2,3.5251462,1.9565388,0.0004232488886262375,0.0027488984935084585,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Mvb12b,3.524904,0.5423171,0.00042363623864484517,0.0027503841311644554,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Nsun4,3.5238593,0.42904288,0.00042531016568463916,0.002759185777455042,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Acy1,3.5227325,0.4944995,0.0004271221715031992,0.0027666760970458297,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ypel4,3.5225313,0.30501652,0.00042744666556751516,0.0027668356206070476,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Mlst8,3.522336,0.63551253,0.0004277617522917565,0.0027673232625665674,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Trmt10a,3.5195587,0.30229872,0.0004322653107070825,0.0027894357412491474,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Itga1,3.518394,1.0810493,0.0004341670625343991,0.0027988442495944297,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Prkag2,3.5172565,0.32352722,0.00043603209794030446,0.0028098225976896395,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Mansc1,3.5107493,0.46824068,0.0004468454726680378,0.0028709697449190233,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ptpru,3.5102751,0.5921279,0.0004476431931390826,0.002874237099558046,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Fam220a.1,3.4984756,0.40085635,0.00046792588647220316,0.002986493484473491,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Lrrc47,3.49618,0.2704492,0.00047197004382120876,0.0030089257541627283,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Fam129b,3.486931,0.36340037,0.0004885971402852177,0.0031035761940241616,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ephb2,3.486256,1.640498,0.0004898322104567703,0.0031102820803847876,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Cln6,3.4763255,0.35913873,0.000508334894563852,0.003210695970810893,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Faf1,3.475779,0.27105892,0.0005093719046776127,0.0032143443227854733,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Zfp867,3.470067,0.40111434,0.0005203283054824235,0.003278711172009704,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Supt5,3.4607425,0.38022563,0.0005386880918973756,0.0033821108622709597,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Myorg,3.4594226,0.25861576,0.0005413348633682806,0.0033925868686914907,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Zfyve27,3.4556763,0.30059245,0.0005489138536604811,0.003433879919309669,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Mettl17,3.4550385,0.7682591,0.0005502142994039723,0.003440773950942763,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Sdc1,3.4539468,3.615574,0.0005524462646480595,0.0034523189278072193,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm12655,3.4534469,3.6211264,0.0005534711422829628,0.003457400244354776,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Frat2,3.453246,1.292923,0.0005538835382320404,0.003458730441657117,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm46658,3.4520192,0.33236328,0.0005564082431129779,0.00347074652655473,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm47551,3.4515586,1.4613658,0.0005573589253721268,0.003474177255527696,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Mlkl,3.4512305,0.26055917,0.0005580368354758287,0.0034771529874187373,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Slc46a3,3.4490833,1.4490688,0.0005624929147077301,0.003498633297685347,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
D1Ertd622e,3.4480412,0.3441802,0.0005646679903271114,0.0035083106763350805,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Decr2,3.4477246,0.36599663,0.0005653300276958338,0.0035087287080434694,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
E2f6,3.4450657,0.27398282,0.0005709205828108637,0.0035370967583148224,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Casc3,3.4445417,0.3334283,0.000572028366998177,0.0035426942543269244,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
1700016F12Rik,3.4428172,1.409782,0.0005756884773623673,0.003562817232669811,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Dph2,3.4409044,0.7922058,0.0005797734546829976,0.003584260776348614,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Rai2,3.4370022,0.3685591,0.0005881907263189937,0.003627245869522642,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Znhit3,3.4343421,0.25148758,0.0005939936637476388,0.0036588529325817555,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Yjefn3,3.4306755,0.8622384,0.0006020805675315653,0.0037049961396610626,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Porcn,3.4268079,0.35440972,0.000610721016625943,0.003752839528458709,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Rnaset2b,3.4259987,0.4539536,0.0006125436075402019,0.00376268740140957,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Snx8,3.4250546,0.25387132,0.0006146758936026379,0.0037704615037012184,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gnb4,3.4219909,0.25544024,0.0006216437742150589,0.0038091606673722037,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Rnpc3,3.4151468,0.34047234,0.0006374761921385502,0.0038951637237049325,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Lonrf1,3.41023,0.5064142,0.0006490812946284146,0.003957707007788797,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Tmlhe,3.4096608,0.5956055,0.000650437451739078,0.0039645820213031115,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Lmbr1l,3.409006,0.3541436,0.0006519999146603778,0.003971313846197967,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ndc1,3.407035,0.2641372,0.0006567266573058281,0.0039952427215438025,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Rpf1,3.4061584,0.3706497,0.000658839120243705,0.004005935899069456,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Matn2,3.4032173,0.25598162,0.0006659727895871126,0.004043639406243039,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Fpgt,3.4030795,0.34227973,0.0006663090982518266,0.0040442653387416615,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Hapln3,3.4013283,1.2798123,0.0006705925676789453,0.0040674171794755475,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm47802,3.401059,1.2901871,0.0006712535257079202,0.004070002583671694,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Noxred1,3.3999584,20.336939,0.0006739609764707514,0.004082136672364408,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Amigo1,3.3995526,0.41988888,0.0006749617493158404,0.004085344396120763,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm10130,3.3981428,1.2136987,0.0006784501921515482,0.004103460563893242,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ephx3,3.3968637,1.6552823,0.0006816293414101188,0.0041199492538838865,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm38163,3.3962529,0.9064118,0.0006831518944436906,0.0041262755142974705,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Tmub1,3.3959308,0.31848583,0.0006839567927188091,0.004129698726510052,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gstcd,3.3954294,0.46285626,0.000685210633583574,0.004134390256427542,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Zfp719,3.3947015,0.34878513,0.0006870343900091397,0.004143952472051649,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Itgb8,3.39414,0.40897498,0.0006884451176678265,0.004151017658371968,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm47405,3.3892338,0.7495606,0.000700882016560895,0.004220137169855028,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ogfod1,3.3885968,0.2589605,0.0007025121778006673,0.004227017236377991,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Zdhhc15,3.3872118,0.4682314,0.0007060686882255322,0.00424547056952807,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm17655,3.3863611,1.8255408,0.0007082612954954915,0.0042571782063040966,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Mipep,3.384304,0.3409056,0.0007135893356916218,0.004278821808516049,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Pkp2,3.3809423,0.632083,0.0007223769770395165,0.004325531477500779,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gsdme,3.3776383,0.35280398,0.0007311115514472232,0.004373303005742082,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Riox2,3.3759332,0.42869025,0.000735657928806026,0.004398980739112172,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Carmn,3.3664494,0.7053699,0.0007614258170590959,0.00453741755794563,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm12743,3.3648558,0.67575586,0.0007658371075677291,0.0045555863475038065,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ephb4,3.363584,0.2603037,0.0007693740173335962,0.00457221207490812,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Yju2,3.357624,0.5805065,0.0007861545777806335,0.00465438939340866,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Adgrl2,3.356208,0.4447415,0.0007901908230780426,0.00467668909999875,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Epop,3.3546047,1.459193,0.0007947844329742966,0.004700667412076151,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Mrtfb,3.34992,0.307376,0.0008083491654559422,0.004769507614212825,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Kdm4b,3.3458204,0.29805082,0.0008203954181855064,0.004834005078747832,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Pik3c2b,3.3426502,0.99980795,0.0008298246885437598,0.004886244456379402,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Snai1,3.3413584,0.49240732,0.0008336955492759217,0.0049057056396314075,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
2510017J16Rik,3.339697,0.38543168,0.0008386985064915723,0.004933470420987231,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Rpp25l,3.3380497,0.31255448,0.0008436870579706519,0.004954621199768846,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Alad,3.3338752,0.48151705,0.0008564509874977202,0.00501916748029671,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
St3gal3,3.3335025,0.53693,0.0008575990655134112,0.0050241977686040756,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Rapgef4,3.3318725,0.92691994,0.0008626376560355075,0.005050303711448931,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Mknk1,3.326013,0.37800202,0.0008809782775202474,0.005138595462656781,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm41556,3.3251905,1.4508405,0.0008835809386513446,0.005152043395142221,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Cdk5r1,3.3197737,0.634613,0.0009009046718102448,0.005237206809876452,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm26638,3.3184218,0.8114505,0.000905276526553199,0.00525799592078818,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm10134,3.3138416,0.81679016,0.0009202364796433524,0.00533706381053357,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
P2rx5,3.3132536,0.9261548,0.0009221733268931005,0.005344721812049884,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gng3,3.3111353,0.8785317,0.0009291823679510898,0.00537636017438767,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Shisa9,3.3034155,1.0115521,0.0009551471679191936,0.005511579005650637,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Npy1r,3.3028061,0.47029132,0.000957225207550061,0.005520200307324779,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Slc25a53,3.3017428,0.9292986,0.0009608614483595519,0.005531180590914609,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ung,3.3004127,3.4710798,0.0009654279562295795,0.00555457405075552,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ptx4,3.30024,2.8044276,0.0009660214734037112,0.005554763955389777,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Bcl2l11,3.2966304,0.4789833,0.0009785216126142193,0.005613146968026192,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ddx55,3.2923005,0.28407747,0.0009937137869458898,0.005696525877497082,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Gm44699,3.2906976,0.5949862,0.0009993926312424069,0.005722990545368582,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Abt1,3.290625,0.34989798,0.0009996504447218404,0.005722990545368582,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Trim69,3.2895555,0.9572377,0.0010034574329112367,0.005740178318535675,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Prune1,3.2894099,0.32645887,0.0010039767510592642,0.005740178318535675,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Cnst,3.2889156,0.43585908,0.0010057418821014022,0.005748375074990249,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Sohlh1,3.288503,0.5185498,0.0010072173346475108,0.005754911301523059,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Vps25,3.285484,0.9236778,0.001018072758690277,0.005803550200015809,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Ip6k2,3.2813697,0.26791543,0.001033042851142073,0.005881154327529444,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Dmrta2,3.280017,0.7695775,0.0010380085812876547,0.0059055468530542065,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Rskr,3.2787275,0.5626671,0.0010427628581263452,0.005924820027119577,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Phykpl,3.2724793,0.2596693,0.0010660863667700951,0.006037558356028811,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Pemt,3.266461,0.44226244,0.0010890085727548206,0.006142642872350497,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Nme4,3.265765,0.8568716,0.001091687914877096,0.006153047905305884,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Comtd1,3.2563205,0.35259676,0.0011286632224094813,0.006338131133355834,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Relt,3.2561343,1.8799964,0.001129403276511408,0.006338733067666078,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
Scg5,3.2558212,2.7196834,0.0011306493574367324,0.006343122131125971,TC_vs_SC,exercise_TC_vs_SC,WAT_IPC,vWAT,3029,3178,True
